-1.5 1.30073e-05
-1.39655 -3.15039e-06
-1.2931 -0.000232537
-1.18966 0.000136675
-1.08621 0.00267747
-0.982759 -0.0021386
-0.87931 -0.019847
-0.775862 0.0182482
-0.672414 0.0946395
-0.568966 -0.0928265
-0.465517 -0.289959
-0.362069 0.291367
-0.258621 0.569804
-0.155172 -0.573955
-0.0517241 -0.716349
0.0517241 0.716349
0.155172 0.573955
0.258621 -0.569804
0.362069 -0.291367
0.465517 0.289959
0.568966 0.0928265
0.672414 -0.0946395
0.775862 -0.0182482
0.87931 0.019847
0.982759 0.0021386
1.08621 -0.00267747
1.18966 -0.000136675
1.2931 0.000232537
1.39655 3.15039e-06
1.5 -1.30073e-05
