-0.0914743 -0.950438
-0.815114 -0.00848498
0.513217 0.262194
-0.806392 -0.00388131
0.0249521 0.380801
0.558627 0.127113
0.0252046 0.384428
-0.394978 0.0361234
0.346899 -0.405815
0.150525 0.626147
1.59351 -3.11768e-07
0.278791 -0.640712
0.765722 -0.0273365
0.587556 0.0345672
-0.0958814 -0.953076
-0.25261 0.534581
-0.515366 -0.257322
0.981316 0.00234562
-0.701881 0.0851259
-2.00427 -1.26944e-10
-0.579555 -0.0588655
-0.391174 0.0642995
-1.51147 1.07677e-05
0.0377759 0.555194
-0.670969 0.0945345
-0.00987486 -0.154417
-0.13851 -0.747312
-0.509591 -0.269873
-0.0553038 -0.751909
0.643684 -0.0798192
0.282684 -0.645966
-0.561954 -0.116018
1.05173 -0.00287759
0.604425 -0.0111794
-0.251424 0.526889
0.504427 0.279528
0.908642 0.0159643
0.0348604 0.517473
-0.213836 0.171558
0.863151 0.0201823
-0.985707 -0.00172886
-0.0983114 -0.952488
-0.353219 0.359296
0.0542029 0.741246
1.25495 0.000289003
-0.00768196 -0.12034
-0.304206 0.628204
-0.236443 0.409589
-0.45522 -0.270607
-1.19724 3.33844e-05
-0.741091 0.0512679
0.597854 0.00564275
0.828526 0.0139994
-0.994177 -0.00065224
-0.728812 0.0631689
1.17718 -0.000343577
0.119054 0.890168
-0.121428 -0.876801
1.06363 -0.00293963
-1.49523 1.39313e-05
0.425967 0.160112
-0.0106104 -0.165805
0.3867 -0.0981925
-0.898157 -0.017706
0.83756 0.0166744
0.417999 0.116454
-1.07679 0.00283595
-0.08552 -0.939261
0.705754 -0.082535
-0.164131 -0.466781
